Ids,Created_at,Text
1.37E+18,Sat Mar 20 16:29:57 +0000 2021,Kohli ko ground ke bahar jaane ko bolo koi pl #INDvENG
1.37E+18,Sat Mar 20 16:29:58 +0000 2021,"Fifty for Jos Buttler on balls 30 balls, his 12th in T20Is.ENG: 125/1 https://t.co/1UDXZlIyMg #INDvENG… https://t.co/zwMIZ6fyjp"
1.37E+18,Sat Mar 20 16:29:59 +0000 2021,12 T20I 50’s for Jos Buttler. But some people think he shouldn’t be opening.... #INDvENG
1.37E+18,Sat Mar 20 16:29:59 +0000 2021,#INDvENG Pant Must look so closely..Waste of review..
1.37E+18,Sat Mar 20 16:29:59 +0000 2021,Malan and Buttler been class!! 🔥🏏 #INDvENG
1.37E+18,Sat Mar 20 16:30:00 +0000 2021,Aa gaya uncle... Shut up...
1.37E+18,Sat Mar 20 16:30:01 +0000 2021,Jos Buttler 50* off just 30 balls! @josbuttler   🏏 #INDvENG #INDvEND #INDvsEND #ENGvsIND @BCCI @englandcricket… https://t.co/XqFsFmUm4Q
1.37E+18,Sat Mar 20 16:30:01 +0000 2021,Its a 30-ball 50 for England's greatest limited overs batsman #JosButtler. Big match player. 👏🏻#INDvENG #5thT20I #Ahmedabad
1.37E+18,Sat Mar 20 16:30:02 +0000 2021,Ashwin seeing Pant take that review. #INDvENG https://t.co/76gZ8xd0Jz
1.37E+18,Sat Mar 20 16:30:02 +0000 2021,What about Hawkeye for the LWB though? #INDvENG
1.37E+18,Sat Mar 20 16:30:02 +0000 2021,Kohli ko bahar bhejo be.#INDvENG
1.37E+18,Sat Mar 20 16:30:03 +0000 2021,Panth - How can you be so wrong. Haha.  #INDvENG
1.37E+18,Sat Mar 20 16:30:03 +0000 2021,Surprised the 3rd umpire didnt check the LBW there #INDvENG
1.37E+18,Sat Mar 20 16:30:03 +0000 2021,#INDvENG buttler was out... WTF..
1.37E+18,Sat Mar 20 16:30:05 +0000 2021,Buttler brings up his fifty as well. #TeamIndia in dire need of wickets now. 🏴󠁧󠁢󠁥󠁮󠁧󠁿 - 126/1 (11.5)#INDvENG
1.37E+18,Sat Mar 20 16:30:05 +0000 2021,English simping for DK makes me jealous. @DineshKarthik we want you in the Indian commentary team. @bcci #INDvsENG
1.37E+18,Sat Mar 20 16:30:05 +0000 2021,"Virat Kohli, Rohit Sharma power India to post 224/2 against England in fifth T20I#INDvENG #RohitSharma… https://t.co/eAsWmdHHXf"
1.37E+18,Sat Mar 20 16:30:06 +0000 2021,Buttler putting Malan under pressure here... #IndvEng
1.37E+18,Sat Mar 20 16:30:07 +0000 2021,Is it me or does this look quite easy?
1.37E+18,Sat Mar 20 16:30:08 +0000 2021,"#INDvENG #INDvsENG | 5th T20IFIFTY!Fifty for Jos Buttler off 30 balls, his 12th in T20IsEngland 125/1 in 11.4… https://t.co/z78Qc7fqW1"
1.37E+18,Sat Mar 20 16:30:08 +0000 2021,Great batting performance by England so far #INDvENG
1.37E+18,Sat Mar 20 16:30:09 +0000 2021,England 🔥🔥🔥🔥.Buttler and malan 😘😘.#INDvENG
1.37E+18,Sat Mar 20 16:30:09 +0000 2021,still req run rate is 12 #INDvENG
1.37E+18,Sat Mar 20 16:30:10 +0000 2021,Aaaand kohli burns a review. Shock. #INDvENG
1.37E+18,Sat Mar 20 16:30:10 +0000 2021,When I have kids I just want them to be able to review as well as Virat Kohli #INDvENG https://t.co/FmatSClCkU
1.37E+18,Sat Mar 20 16:30:11 +0000 2021,Rishabh Pant suggesting to take DRS. #INDvENG https://t.co/7rNfT0Sfkp
1.37E+18,Sat Mar 20 16:30:11 +0000 2021,FIFTY! 💪Jos Buttler brings up his half-century off just 30 balls💥A superb innings so far 🔥🏴󠁧󠁢󠁥󠁮󠁧󠁿 England are… https://t.co/qwy3qcciNV
1.37E+18,Sat Mar 20 16:30:11 +0000 2021,#INDvENG #T20I #CricketJ Buttler Under 71.5 runs @ 1.91 (Bet365) - 4 points#inplaymagic#topsportstips
1.37E+18,Sat Mar 20 16:30:12 +0000 2021,#INDvENGVirat after taking DRS https://t.co/cqTuThaKP4
1.37E+18,Sat Mar 20 16:30:12 +0000 2021,पंत का DRS और मेरा ट्वीट 🙈😂#INDvsENG
1.37E+18,Sat Mar 20 16:30:12 +0000 2021,🏴󠁧󠁢󠁥󠁮󠁧󠁿 T20I fifty No.12 for Jos Buttler 💪SCORECARD ➡️ https://t.co/WJZD3OeTn5#INDvENG
1.37E+18,Sat Mar 20 16:30:12 +0000 2021,"#INDvENGMission Bumrah , Shami , Chahal and Kuldeep"
1.37E+18,Sat Mar 20 16:30:12 +0000 2021,Who is going to win this match @MichaelVaughan ?
1.37E+18,Sat Mar 20 16:30:14 +0000 2021,Pitch😒😒#INDvsENG #INDvENG #ENGvIND #ENGvsIND
1.37E+18,Sat Mar 20 16:30:14 +0000 2021,Pretty much a hallmark of Virat Kohli's T20 captaincy is Getting to 75% of a match and completely giving up.We'v… https://t.co/a0ExqXLATe
1.37E+18,Sat Mar 20 16:30:15 +0000 2021,Fifty up for Jos The Boss as well. Ab out hoja bhai pls!#INDvENG
1.37E+18,Sat Mar 20 16:30:15 +0000 2021,#INDvENG https://t.co/62op8DTwjx
1.37E+18,Sat Mar 20 16:30:15 +0000 2021,"Edura LIVE 💎 Subscribe NOW 🔥 @EduraLive https://t.co/89b4mZx4X1LIKE, SHARE &amp; COMMENT on our videos! #Eduralive… https://t.co/w6eMyNCGzA"
1.37E+18,Sat Mar 20 16:30:17 +0000 2021,@Chndn63309873 Can someone go ask virat to go out of ground and let Rohit do the Captaincy please ffs #INDvENG
1.37E+18,Sat Mar 20 16:30:18 +0000 2021,Missing @Jaspritbumrah93#INDvENG@ChloeAmandaB
1.37E+18,Sat Mar 20 16:30:18 +0000 2021,Burera: Abantu 176 bafite ubumuga bahawe inyunganirangingo - #rwanda #RwOT  #RWOT #Rwanda ##INDvENG… https://t.co/6YALzfk8xK
1.37E+18,Sat Mar 20 16:30:19 +0000 2021,41 lakhs viewers on Hotstar for the #INDvENG game 13K viewers on Hotstar for the #INDWvSAW game
1.37E+18,Sat Mar 20 16:30:20 +0000 2021,#INDvENG | Buttler brings up his half century in 33 balls. ENG 125/1Follow live updates:https://t.co/K0ul9K2D32
1.37E+18,Sat Mar 20 16:30:20 +0000 2021,50 up for Jos Buttler off 30 deliveries. Much needed innings for England again delivered brilliantly by the Dhoni F… https://t.co/kDArmnYMie
1.37E+18,Sat Mar 20 16:30:21 +0000 2021,@PoppingCreaseSA Can someone go ask virat to go out of ground and let Rohit do the Captaincy please ffs #INDvENG
1.37E+18,Sat Mar 20 16:30:21 +0000 2021,Itni badiya start hui thi. Uske baad itna burra haal😭
1.37E+18,Sat Mar 20 16:30:21 +0000 2021,In Last 5 overs need more slow balls in good line with the Yorkers of Natarajan as well.#INDvENG #INDvsENG #INDvsENG_2021
1.37E+18,Sat Mar 20 16:30:21 +0000 2021,@rohsun @MichaelVaughan Its already 12th over. #England is winning this hands down. Bet ?#INDvsENG #INDvENG #ENGvsIND #ENGvIND
1.37E+18,Sat Mar 20 16:30:22 +0000 2021,Fevicol ab unbreakable silicon glue ban raha hai. 👀 Half century of both. #INDvENG
1.37E+18,Sat Mar 20 16:30:23 +0000 2021,"Twitter is now testing an 'Undo' feature, but would anyone really pay for it?#RwOT #Rwanda  ##INDvENG… https://t.co/tkGHaZqgXl"
1.37E+18,Sat Mar 20 16:30:23 +0000 2021,"Apparently, they are Indian bowlers."
1.37E+18,Sat Mar 20 16:30:25 +0000 2021,What a cracking run chase.  @dmalan29 and @josbuttler are on fire. @imVkohli has some thinking to do #INDvENG brilliant T20 play.
1.37E+18,Sat Mar 20 16:30:26 +0000 2021,#INDvENG 5th T-20  50 up for Buttler .#TeamIndia #WTC21 #IPL #NarendraModiStadium#RoadSafetyWorldCricketSeries@Paytm @ICC @BCCI
1.37E+18,Sat Mar 20 16:30:27 +0000 2021,Juice the boss#INDvENG
1.37E+18,Sat Mar 20 16:30:27 +0000 2021,Why i feel lack of captaincy mind and planning.This is where MS Dhoni will always be missed...#Dhoni#INDvENG
1.37E+18,Sat Mar 20 16:30:27 +0000 2021,Nuvu Agu ra babu match mingela undhi 🤦‍♂️
1.37E+18,Sat Mar 20 16:30:29 +0000 2021,Best time to give captaincy to Rohit.@BCCI#INDvENG
1.37E+18,Sat Mar 20 16:30:29 +0000 2021,I have a feeling that we might have a super over. #INDvENG #Ahmedabad #RohitSharma #ViratKohli #T20I #INDvENGt20 #dawidmalan #Buttler
1.37E+18,Sat Mar 20 16:30:30 +0000 2021,🌚🌚🌚😂😂😂
1.37E+18,Sat Mar 20 16:30:31 +0000 2021,@vinaljain8 Can someone go ask virat to go out of ground and let Rohit do the Captaincy please ffs #INDvENG
1.37E+18,Sat Mar 20 16:30:31 +0000 2021,Fifty for Jos Buttler. He scored 50* runs from 30 balls Including 2 fours and 4 Sixes against India. His 2nd fifty in this series. #INDvENG
1.37E+18,Sat Mar 20 16:30:31 +0000 2021,Margin for error for bowlers on this pitch #INDvENG 👀👀👀 https://t.co/AuAJdaH8jb
1.37E+18,Sat Mar 20 16:30:31 +0000 2021,Well played @josbuttler 50*(30)@englandcricket #INDvENG @lancscricket
1.37E+18,Sat Mar 20 16:30:32 +0000 2021,Scean palt gya 😭 https://t.co/l6Ekk1h8Q4
1.37E+18,Sat Mar 20 16:30:32 +0000 2021,#INDvENG Stage is set for England..... abhi spinners kuch kareein to ....Dew bhaut h but Rahul chahar has skill… https://t.co/TtYVVEeJrU
1.37E+18,Sat Mar 20 16:30:34 +0000 2021,🔥🔥🔥🌊🌊🌊 https://t.co/y1r7GJ8NKa
1.37E+18,Sat Mar 20 16:30:35 +0000 2021,Now india is going to loose#INDvENG
1.37E+18,Sat Mar 20 16:30:36 +0000 2021,Missing yuzi chahal #INDvENG
1.37E+18,Sat Mar 20 16:30:36 +0000 2021,I have a feeling wickets will start falling from 13th or 14th over onwards! #INDvENG
1.37E+18,Sat Mar 20 16:30:36 +0000 2021,Have to say this some great batting by @josbuttler and @dmalan29 right now #INDvENG #ENGvsIND
1.37E+18,Sat Mar 20 16:30:36 +0000 2021,Make #RohitSharmaCaptain again #INDvENG What do you say @MichaelVaughan ?
1.37E+18,Sat Mar 20 16:30:36 +0000 2021,Now it's bowlers turn....need #1 wicket urgent (malan should out)😁 #INDvENG   #INDvENG
1.37E+18,Sat Mar 20 16:30:37 +0000 2021,"100 off 50, same situation as the previous game 😂😂😬😬#INDvENG"
1.37E+18,Sat Mar 20 16:30:38 +0000 2021,"5️⃣0️⃣ for Jos! 👏 Another great knock from that man, in an excellent partnership with Malan. But he knows the job… https://t.co/KfFQKY6FI4"
1.37E+18,Sat Mar 20 16:30:38 +0000 2021,5th T20I: Jos Buttler hits his 12th half-century. England 125/1 in 11.4 overs vs India 224/2#INDvENG #INDvsENG… https://t.co/TZwtQ58sG7
1.37E+18,Sat Mar 20 16:30:40 +0000 2021,"Ye log mera b'day celebrate krne aaye the,lekin ye match dekhne lge🙁#INDvENG https://t.co/ItFsPXcj4J"
1.37E+18,Sat Mar 20 16:30:41 +0000 2021,"Batted @josbuttler, sensational stuff. Luckily, people don’t criticise him for masterful knocks..... 👀Brilliant a… https://t.co/CGtaOhITqB"
1.37E+18,Sat Mar 20 16:30:41 +0000 2021,IS THERE ANY LIVE LINK OF #IndvEng????
1.37E+18,Sat Mar 20 16:30:41 +0000 2021,Aur dawid Malan form mei aa gya❤️❤️🥳🥳
1.37E+18,Sat Mar 20 16:30:41 +0000 2021,"#INDvENG #cricket the deliveries that Chahar has landed in the right place this over have been good, but he has sen… https://t.co/XYLISQhiv5"
1.37E+18,Sat Mar 20 16:30:41 +0000 2021,Miss u MSD #INDvENG
1.37E+18,Sat Mar 20 16:30:42 +0000 2021,50 in 30 balls.Superstar Jos Buttler ❤️#INDvENG
1.37E+18,Sat Mar 20 16:30:42 +0000 2021,"Natarajan is good, he's young. But people overrate him.Just see how he's been beaten left, right and centre by the… https://t.co/ckLQa7n2sg"
1.37E+18,Sat Mar 20 16:30:42 +0000 2021,Butler Now #INDvENG https://t.co/gNCxvg5WhX
1.37E+18,Sat Mar 20 16:30:43 +0000 2021,5⃣0⃣ for Malan &amp; Butler!🏴󠁧󠁢󠁥󠁮󠁧󠁿 need 100 runs in 50 remaining ball.Click https://t.co/mUkowR4ZL1 to follow LIVE… https://t.co/y8VBqIgC5n
1.37E+18,Sat Mar 20 16:30:43 +0000 2021,When India batting first can score 224 against a much better bowling attack England should be able to overhaul this… https://t.co/OaVtjFmVPV
1.37E+18,Sat Mar 20 16:30:44 +0000 2021,Mereko wicket mangta heWicket lo.. 😤#INDvENG
1.37E+18,Sat Mar 20 16:30:45 +0000 2021,That’s Jos Buttler’s 8th 50 in 18 innings as an opener and this one has come off 30 balls.Him and Malan putting E… https://t.co/u38PoOJKoW
1.37E+18,Sat Mar 20 16:30:45 +0000 2021,"जब तक सच्चा गुरु न मिले, तब तक गुरु बदलते रहना चाहिए। झूठे गुरु को तुरन्त त्याग देना। सतगुरु बिना मोक्ष असंभव है।ज… https://t.co/bS9aQPNz9s"
1.37E+18,Sat Mar 20 16:30:45 +0000 2021,"@JayShah 11 extra runs so far... #INDvENG , r u involved in match fixing match ? JAY shah ? Just asking.."
1.37E+18,Sat Mar 20 16:30:45 +0000 2021,#INDvENGMe to those who are still comparing Kohli and Rohit after a brilliant innings by both the legends. https://t.co/UjnMdVg7w3
1.37E+18,Sat Mar 20 16:30:47 +0000 2021,Fifty for Jos Buttler 🔥👏#INDvENG
1.37E+18,Sat Mar 20 16:30:49 +0000 2021,Kuch to karo #INDvENG
1.37E+18,Sat Mar 20 16:30:49 +0000 2021,#INDvENG#ViratKohli 👑 https://t.co/cGmRM0VqdA
1.37E+18,Sat Mar 20 16:30:50 +0000 2021,Me after winning an argument with my wife..😂😂😂
1.37E+18,Sat Mar 20 16:30:51 +0000 2021,Is baar credit Rishuu ko b jaega 😂😂#INDvENG
1.37E+18,Sat Mar 20 16:30:51 +0000 2021,Indian bowlers #INDvENG https://t.co/O3E2mcvzl4
1.37E+18,Sat Mar 20 16:30:52 +0000 2021,Master class from @imVkohli Partnerships for 🇮🇳 today 🤩👇🏻94 (54) Kohli 🤝 Rohit49 (26) Kohli 🤝 Surya81* (40) K… https://t.co/CguaeRmcLX
1.37E+18,Sat Mar 20 16:30:53 +0000 2021,@imVkohli Played @babarazam258 kind of anchor innings. It’s too early to call but I believe it will cast ind Match.… https://t.co/lHRT0LSI85
1.37E+18,Sat Mar 20 16:30:53 +0000 2021,That referral there was India trying to break the momentum by creating a mini strategic time out. I’d say it is a wise tactic. #INDvENG
1.37E+18,Sat Mar 20 16:30:54 +0000 2021,"5th T20I: After 12.0 Ov, England 127/1. Jos Buttler 51 (31b), Dawid Malan 64 (39b) #INDvENG https://t.co/GWPzG7SwBF"
1.37E+18,Sat Mar 20 16:30:55 +0000 2021,"12.0  ओवर के बाद, इंग्लैंड 127/1. जोस बटलर 51 (31  गेंद), डेविड मलान 64 (39  गेंद) #INDvENG https://t.co/0Y4bnfDgtv"
1.37E+18,Sat Mar 20 16:30:55 +0000 2021,#Malan is rescuing the rankings algorithm tonight Ball is coming on Bat so nicely with dew around! Malan &amp;… https://t.co/Y0isap0Wqd
1.37E+18,Sat Mar 20 16:30:56 +0000 2021,Koi to out karo be #INDvENG
1.37E+18,Sat Mar 20 16:30:56 +0000 2021,The JOS-H is very high at the moment!#INDvsENG |#INDvENG https://t.co/aTGmBlEHcH
1.37E+18,Sat Mar 20 16:30:56 +0000 2021,"absolute shocking bowling by India so far, literally throwing away the game #INDvENG"
1.37E+18,Sat Mar 20 16:30:56 +0000 2021,"Everything said and done, Nitin Menon is an incredible umpire! #INDvENG"
1.37E+18,Sat Mar 20 16:30:56 +0000 2021,#INDvsENG Steal The deal.Good night 🥺
1.37E+18,Sat Mar 20 16:30:57 +0000 2021,No. Pant is Not Laughing. It camt be Out . #INDvENG
1.37E+18,Sat Mar 20 16:30:57 +0000 2021,PLAYER STAT: This innings (63*) is Dawid Malan's sixth 50+ score in 15 chases and is already his second-best in suc… https://t.co/1RlZtV8tqq
1.37E+18,Sat Mar 20 16:30:58 +0000 2021,Imagine if we actually pull this off #INDvENG
1.37E+18,Sat Mar 20 16:30:58 +0000 2021,Has Kohli gone to dug out &amp; let Rohit take charge? #IndvEng #5thT20
1.37E+18,Sat Mar 20 16:30:59 +0000 2021,Well playedJosh 💪 👏👏🙌🤒✨#INDvENGAab chale jao mera dil bhar gaya hai😒🤞🤞
1.37E+18,Sat Mar 20 16:30:59 +0000 2021,Tq raaa 😂🤣
1.37E+18,Sat Mar 20 16:31:00 +0000 2021,"Meditation can provide you a comfortable, stess-free good night sleep👇👇👉https://t.co/tlneWJyfKt#meditation… https://t.co/JnHsNWHFSv"
1.37E+18,Sat Mar 20 16:31:00 +0000 2021,#INDvENG #indvsengt20 #RishabhPant DSR khraab krwate huye!!The moment where #India miss #Dhoni  #Thalaiva
1.37E+18,Sat Mar 20 16:31:00 +0000 2021,"Super over anyone? Too early to say at this point, but it could happen. #Cricket #INDvENG"
1.37E+18,Sat Mar 20 16:31:00 +0000 2021,#INDvENGFIFTY for Jos Buttler!The right-hander gets there in 30 balls with two fours and four sixes. His partne… https://t.co/my7MyiLHNY
1.37E+18,Sat Mar 20 16:31:02 +0000 2021,Buttler gives ABD vibes so much. #INDVENG
1.37E+18,Sat Mar 20 16:31:02 +0000 2021,Aaj sab half century 🙂 banane ke chakar mein hai#INDvENG
1.37E+18,Sat Mar 20 16:31:02 +0000 2021,#INDvENG@josbuttler gets his 50 of 30 balls putting his team on track with unbeaten 126 runs stand with @dmalan29!!
1.37E+18,Sat Mar 20 16:31:03 +0000 2021,@RishabhPant17 you are master when it comes to wasting reviews brother #INDvENG
1.37E+18,Sat Mar 20 16:31:03 +0000 2021,#INDvENG Rishab Pant se bowling karwao .
1.37E+18,Sat Mar 20 16:31:04 +0000 2021,@krish_patel37 @josbuttler @dmalan29 Can someone go ask virat to go out of ground and let Rohit do the Captaincy please ffs #INDvENG
1.37E+18,Sat Mar 20 16:31:05 +0000 2021,I miss Ashwin. #INDvENG #ENGvsIND
1.37E+18,Sat Mar 20 16:31:06 +0000 2021,Pant aur Kohli are DRS Noobs#INDvENG
1.37E+18,Sat Mar 20 16:31:07 +0000 2021,Absolutely
1.37E+18,Sat Mar 20 16:31:07 +0000 2021,Good tight over. Was needed #INDvENG
1.37E+18,Sat Mar 20 16:31:07 +0000 2021,@abhibohraa @MichaelVaughan Can someone go ask virat to go out of ground and let Rohit do the Captaincy please ffs #INDvENG
1.37E+18,Sat Mar 20 16:31:07 +0000 2021,Well played @josbuttler #INDvENG
1.37E+18,Sat Mar 20 16:31:09 +0000 2021,Jos Buttler also completes his fifty as England keep going strongly after the target. #INDvENG 🏴󠁧󠁢󠁥󠁮󠁧󠁿 127/1 (12… https://t.co/rxFMzskcOn
1.37E+18,Sat Mar 20 16:31:09 +0000 2021,#INDvENGExtra 11 runs in just 11 overs?? is it acceptable?🧐😔 https://t.co/4Bjw5NKtFD
1.37E+18,Sat Mar 20 16:31:09 +0000 2021,No. 1 T20I batsman for a reason! 👑Dawid Malan  6️⃣4️⃣in just 3️⃣9️⃣ balls! 👏🏼#INDvENG #SaddaPunjab #PunjabKings… https://t.co/XvvlMckzVe
1.37E+18,Sat Mar 20 16:31:09 +0000 2021,Ee pant gadi noru kutteyali 🤬#INDvENG #SarkaruVaariPaata
1.37E+18,Sat Mar 20 16:31:11 +0000 2021,WinViz with eight overs remaining in the chase:India - 53%England - 47%#INDvENG
1.37E+18,Sat Mar 20 16:31:11 +0000 2021,"❤️After watching @ImRo45 , @surya_14kumar , and @hardikpandya7's batting today . .le @mipaltan 🇮🇳 :- .#ENGvIND… https://t.co/aYpy0Zb1bG"
1.37E+18,Sat Mar 20 16:31:12 +0000 2021,Brilliant again 👍👏👏👏👏
1.37E+18,Sat Mar 20 16:31:12 +0000 2021,#INDvENGRishab's wicket keeping skills are very poor. for t20 Ishan kishan is better choice than pant.
1.37E+18,Sat Mar 20 16:31:13 +0000 2021,https://t.co/hIz8DoxJFL
1.37E+18,Sat Mar 20 16:31:13 +0000 2021,@SophiaKarim Can someone go ask virat to go out of ground and let Rohit do the Captaincy please ffs #INDvENG
1.37E+18,Sat Mar 20 16:31:13 +0000 2021,Retweet If You Want Wickets #INDvENG
1.37E+18,Sat Mar 20 16:31:13 +0000 2021,It's time for #ViratKohli to handover the captaincy to #RohitSharma and watch from stands. 🙏 plz #INDvENG
1.37E+18,Sat Mar 20 16:31:14 +0000 2021,Only Rohit's captaincy can save India now 😢🤞#INDvENG
1.37E+18,Sat Mar 20 16:31:14 +0000 2021,VelIiddarilo evaru poyina next stokes &amp; morgan gaadu sacharu 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️ #INDvENG https://t.co/1NU169gDhp
1.37E+18,Sat Mar 20 16:31:15 +0000 2021,Pure Batting pitch hai.... Expected tha England v same speed se khelenge 🤧🤧Ab last overs me kcch magic hi India ko bcha skte 😚#INDvENG
1.37E+18,Sat Mar 20 16:31:16 +0000 2021,"Commentator: #DawidMalan is best T20 cricketer, but haven't been that impressive in this series..Next over: Malan… https://t.co/MExDrIuynu"
1.37E+18,Sat Mar 20 16:31:18 +0000 2021,"Ind vs Eng: એરોન ફિંચને પછાડી કોહલીએ ટી20માં કેપ્ટન તરીકે બનાવ્યો આ ખાસ રેકોર્ડ, જાણો વિગતેhttps://t.co/4y4DOCYstk… https://t.co/TOhPGDVclZ"
1.37E+18,Sat Mar 20 16:31:18 +0000 2021,This is what no.1s do. No.1 player and the team playing like the best. Good to see as as spectators. Bas last mei… https://t.co/cPR7zn2Gfd
1.37E+18,Sat Mar 20 16:31:19 +0000 2021,The final of #2021T20worldcup will be played between #India and #England लिख के ले लो#INDvsENG #INDvENG #ENGvsIND #2021worldT20
1.37E+18,Sat Mar 20 16:31:20 +0000 2021,Fifty for Joss Buttler. Another crucial innings👏👏#INDvENG
1.37E+18,Sat Mar 20 16:31:20 +0000 2021,"Buttler 50! Well played, been excellent in this series. #INDvENG"
1.37E+18,Sat Mar 20 16:31:20 +0000 2021,Okay Bois Relaxxx Kodtunnamm
1.37E+18,Sat Mar 20 16:31:21 +0000 2021,Virat's tension moonji 😅😅#INDvENG
1.37E+18,Sat Mar 20 16:31:22 +0000 2021,Jos Buttler 50(30) ... gng Rohit way ..Is today the day Jos gonna get his maiden T20 💯?!!( Yes maiden T20 100 not… https://t.co/f02jbrBcaK
1.37E+18,Sat Mar 20 16:31:24 +0000 2021,"At this point, a boundary-less over would be golden. But looking at the way these two go about, it's impossible#INDvENG"
1.37E+18,Sat Mar 20 16:31:26 +0000 2021,@raunac_7 Can someone go ask virat to go out of ground and let Rohit do the Captaincy please ffs #INDvENG
1.37E+18,Sat Mar 20 16:31:27 +0000 2021,Can be no doubt that buttler is the best white ball batsman about #INDvENG
1.37E+18,Sat Mar 20 16:31:27 +0000 2021,5⃣0⃣ FOR JOS BUTTLER!He's still in and he's scoring fast. Are England still in with a chance?#INDvENG
